UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc_drg-131234-000451,November,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,None,Not Answered,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,-,-,-,-,Established evidence of community impact,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No
sc_drg-131234-000432,November,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 4 years and up to 5 years,4 to 9,Cocaine,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender’s vulnerability exploited,Remorse,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-000418,November,25 to 34,Female,Other drugs offences,Immediate custody,Over 3 months and up to 6 months,1 to 3,Not Answered,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000427,November,25 to 34,Male,Possession with intent to supply,Immediate custody,12 months,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001256,November,18 to 24,Male,Possession with intent to supply,SSO,-,None,Other Class A,Not Asked,Not Answered,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001276,November,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 5 years and up to 10 years,None,Other Class A,Not Asked,Significant role,1,-,-,-,-,None stated,-,-,Exposure of others to more than usual danger,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,Not Asked,Not Asked,Not Asked
sc_drg-131234-001273,November,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 10 years and less than life,None,Other Class A,Not Asked,Leading role,1,-,-,-,-,None stated,-,-,Exposure of others to more than usual danger,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,Not Asked,Not Asked,Not Asked
sc_drg-131234-001272,November,45 to 54,Male,Possession with intent to supply,Immediate custody,Over 3 years and less than 4 years,1 to 3,Cocaine,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",Not Answered,No
sc_drg-131234-001271,November,18 to 24,Male,Possession with intent to supply,Immediate custody,12 months,None,Cocaine,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-001270,October,18 to 24,Male,Possession with intent to supply,CO,-,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001275,November,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cocaine,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,Low purity,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001254,November,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004319,August,25 to 34,Male,Supplying,Immediate custody,Over 12 months and up to 18 months,None,Cocaine,Not Asked,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,Low purity,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-004320,November,25 to 34,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cocaine,Not Asked,Lesser role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,"Presence of others, especially children and/or non-users",-,-,-,Location of premises,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Don't know,"Up to, or at, the PCMH",30%,No
sc_drg-131234-001766,November,18 to 24,Male,Possession with intent to supply,SSO,-,4 to 9,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001730,November,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 3 years and less than 4 years,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,-,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,Serious medical conditions,-,-,Sole/primary carer for dependent relatives,-,-,-,No,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-001778,November,35 to 44,Male,Conspiracy to supply,Immediate custody,Over 4 years and up to 5 years,1 to 3,Cocaine,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001751,November,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001727,November,45 to 54,Male,Production/being concerned in production/cultivation,CO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-001786,November,25 to 34,Male,Possession with intent to supply,CO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001831,November,18 to 24,Male,Possession with intent to supply,CO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001805,November,18 to 24,Male,Possession with intent to supply,SSO,-,None,Other Class A,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-001743,November,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 3 months and up to 6 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-001776,November,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Not Answered,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",10%,No
sc_drg-131234-001775,November,35 to 44,Male,Possession with intent to supply,SSO,-,1 to 3,Other Class B,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",25%,No
sc_drg-131234-001792,November,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002194,November,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,4 to 9,Not Answered,Not Asked,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002180,November,Over 54,Male,Possession with intent to supply,Immediate custody,Over 6 months to less than 12,None,Not Answered,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,No
sc_drg-131234-002161,November,25 to 34,Male,Production/being concerned in production/cultivation,CO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,-,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002339,November,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 6 months to less than 12,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002337,November,35 to 44,Male,Production/being concerned in production/cultivation,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002358,November,18 to 24,Male,Possession with intent to supply,SSO,-,None,Not Answered,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-002357,November,45 to 54,Male,Supplying,Immediate custody,Over 12 months and up to 18 months,1 to 3,Cocaine,Not Asked,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-002315,November,18 to 24,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,No,Not Answered,Not Answered,Not Answered
sc_drg-131234-002333,November,45 to 54,Male,Production/being concerned in production/cultivation,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,Offender’s vulnerability exploited,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002361,November,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,Offender’s vulnerability exploited,-,-,-,-,-,-,-,-,-,-,Yes,"On, or after, the day of trial",10%,No
sc_drg-131234-002341,November,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 3 years and less than 4 years,None,Cocaine,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No
sc_drg-131234-002835,November,35 to 44,Male,Possession with intent to supply,SSO,-,None,Not Answered,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002859,November,25 to 34,Male,Supplying,Immediate custody,Over 3 years and less than 4 years,None,Heroin,Not Asked,Significant role,2,-,-,-,-,None stated,-,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",31%,Yes
sc_drg-131234-002858,November,18 to 24,Male,Supplying,Immediate custody,Over 3 years and less than 4 years,1 to 3,Not Answered,Not Asked,Significant role,2,Previous relevant convictions:,-,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-002853,November,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Not Answered,Not Asked,Significant role,2,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002849,November,18 to 24,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-002819,November,35 to 44,Male,Supplying,Immediate custody,Over 3 years and less than 4 years,1 to 3,Heroin,Not Asked,Not Answered,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002847,November,25 to 34,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,1 to 3,Not Answered,Not Asked,Not Answered,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,Offender’s vulnerability exploited,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002894,November,18 to 24,Male,Possession,Immediate custody,Up to 3 months,1 to 3,Cannabis or Cannabis resin,Not Answered,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-131234-002893,November,25 to 34,Male,Supplying,Immediate custody,Over 4 years and up to 5 years,None,Heroin,Not Asked,Not Answered,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,"Presence of others, especially children and/or non-users",-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",15%,Yes
sc_drg-131234-002890,November,25 to 34,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002813,November,25 to 34,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Leading role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,Premises adapted to facilitate drug activity,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002885,November,35 to 44,Male,Production/being concerned in production/cultivation,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002845,November,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002817,November,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Leading role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002877,November,18 to 24,Male,Possession with intent to supply,SSO,-,1 to 3,Other Class B,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002842,November,Over 54,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Asked,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002874,November,35 to 44,Male,Supplying,SSO,-,1 to 3,Class C,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,Exposure of others to more than usual danger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002870,November,25 to 34,Male,Possession,Fine,-,4 to 9,Not Answered,Not Answered,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,Attempt to conceal/dispose of evidence,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-002868,November,45 to 54,Female,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Lesser role,1,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
